source_class,evaluation_year,origin_date,target_date,formation_n,q80,sqrt_forecast,sqrt_normalized_risk_score,sqrt_alarm,target_dr,realized_high_risk,target_return,actual_direction,alarm_semantic_category
GOVERNED,2023,2023-07-31,2023-08-01,528,6.185718147697382e-05,2.166010853866859e-05,0.3501631988636843,0,2.438423033512843e-05,0,-0.006590631846576817,DOWN,
GOVERNED,2023,2023-08-01,2023-08-02,528,6.185718147697382e-05,2.6646326830337827e-05,0.4307717583326498,0,2.069520157643103e-05,0,-0.006185193881872394,DOWN,
GOVERNED,2023,2023-08-02,2023-08-03,528,6.185718147697382e-05,2.5928168339197054e-05,0.41916181306852385,0,2.2806551965311217e-05,0,-0.0010793600224661042,DOWN,
GOVERNED,2023,2023-08-03,2023-08-07,528,6.185718147697382e-05,2.7214044939412896e-05,0.43994964351137233,0,1.556070058208507e-05,0,-0.0010805262994702787,DOWN,
GOVERNED,2023,2023-08-07,2023-08-08,528,6.185718147697382e-05,2.251491361088205e-05,0.36398220987910956,0,1.7708134653105578e-05,0,-0.0015738050868448414,DOWN,
GOVERNED,2023,2023-08-08,2023-08-09,528,6.185718147697382e-05,2.3920563751643144e-05,0.38670633191632753,0,1.4489180721350817e-05,0,-0.005939510838727162,DOWN,
GOVERNED,2023,2023-08-09,2023-08-10,528,6.185718147697382e-05,2.2008748968465077e-05,0.35579941476411725,0,2.1665049526186805e-05,0,-0.0020869210393344743,DOWN,
GOVERNED,2023,2023-08-10,2023-08-14,528,6.185718147697382e-05,2.4303017601996965e-05,0.3928891847593105,0,1.5380192709429728e-05,0,-0.003945686038483475,DOWN,
GOVERNED,2023,2023-08-14,2023-08-15,528,6.185718147697382e-05,2.1750251513108805e-05,0.35162047467690205,0,2.2153907593919737e-05,0,-0.0015847719152887324,DOWN,
GOVERNED,2023,2023-08-15,2023-08-16,528,6.185718147697382e-05,2.4254051514484517e-05,0.3920975856863609,0,1.5461475204538534e-05,0,-0.005957425810413948,DOWN,
GOVERNED,2023,2023-08-16,2023-08-17,528,6.185718147697382e-05,2.2080862726032305e-05,0.35696522535951386,0,1.5758465365872886e-05,0,-1.580186120759594e-05,DOWN,
GOVERNED,2023,2023-08-17,2023-08-21,528,6.185718147697382e-05,2.2300277856719353e-05,0.36051234996894543,0,1.2453698189158478e-05,0,0.0017630053852589927,UP,
GOVERNED,2023,2023-08-21,2023-08-22,528,6.185718147697382e-05,2.0347371512379332e-05,0.32894113547597686,0,1.2108205608934189e-05,0,0.0029069586755817163,UP,
GOVERNED,2023,2023-08-22,2023-08-23,528,6.185718147697382e-05,1.9863327578569267e-05,0.321115949745679,0,1.3256190829978411e-05,0,0.010066631903797665,UP,
GOVERNED,2023,2023-08-23,2023-08-24,528,6.185718147697382e-05,1.942478787815727e-05,0.3140263978142635,0,1.2382858619760377e-05,0,-0.0038545795009451342,DOWN,
GOVERNED,2023,2023-08-24,2023-08-28,528,6.185718147697382e-05,1.8802578072157895e-05,0.30396758505974136,0,7.609558268187929e-06,0,0.006251615787444965,UP,
GOVERNED,2023,2023-08-28,2023-08-29,528,6.185718147697382e-05,1.6247961493552062e-05,0.2626689594578493,0,8.446929265541463e-06,0,0.005882395169632605,UP,
GOVERNED,2023,2023-08-29,2023-08-30,528,6.185718147697382e-05,1.6093657028297714e-05,0.26017443155389386,0,7.26022934958627e-06,0,0.004337818696979653,UP,
GOVERNED,2023,2023-08-30,2023-08-31,528,6.185718147697382e-05,1.509563960077843e-05,0.2440402106972453,0,8.785289256008419e-06,0,-0.0031974756767806944,DOWN,
GOVERNED,2023,2023-08-31,2023-09-04,528,6.185718147697382e-05,1.5173417292426584e-05,0.24529758598966964,0,5.438899736283413e-06,0,-0.0010267817019782742,DOWN,
GOVERNED,2023,2023-09-04,2023-09-05,528,6.185718147697382e-05,1.3140412793004046e-05,0.2124314829620152,0,1.1046998545858893e-05,0,-0.005430048436464016,DOWN,
GOVERNED,2023,2023-09-05,2023-09-06,528,6.185718147697382e-05,1.5378569300141125e-05,0.24861412907837968,0,2.3112691350909967e-05,0,-0.0033170337747591492,DOWN,
GOVERNED,2023,2023-09-06,2023-09-07,528,6.185718147697382e-05,2.0026967574527045e-05,0.32376139837509466,0,1.639133904152129e-05,0,0.002491420540582645,UP,
GOVERNED,2023,2023-09-07,2023-09-11,528,6.185718147697382e-05,1.9250149821725772e-05,0.311203151551475,0,1.2559647638789988e-05,0,-0.0006599649476307179,DOWN,
GOVERNED,2023,2023-09-11,2023-09-12,528,6.185718147697382e-05,1.849880371590526e-05,0.29905668629262383,0,1.0848923541462003e-05,0,-0.007325067301488867,DOWN,
GOVERNED,2023,2023-09-12,2023-09-13,528,6.185718147697382e-05,1.8592606633149846e-05,0.3005731297354843,0,1.5446952592605048e-05,0,3.144947224677531e-05,UP,
GOVERNED,2023,2023-09-13,2023-09-14,528,6.185718147697382e-05,2.0518096065965864e-05,0.3317011149886238,0,2.009522056191288e-05,0,0.0030898668253296823,UP,
GOVERNED,2023,2023-09-14,2023-09-18,528,6.185718147697382e-05,2.160375860675576e-05,0.3492522305562485,0,7.4935624269114595e-06,0,0.00862285570580714,UP,
GOVERNED,2023,2023-09-18,2023-09-19,528,6.185718147697382e-05,1.6622891833852154e-05,0.2687301851934522,0,6.942354239158756e-06,0,-0.000849112628034376,DOWN,
GOVERNED,2023,2023-09-19,2023-09-20,528,6.185718147697382e-05,1.5742872615693512e-05,0.2545035554449528,0,2.0673093930942272e-05,0,-0.0011609226491724317,DOWN,
GOVERNED,2023,2023-09-20,2023-09-21,528,6.185718147697382e-05,2.0940091455933446e-05,0.33852320710293504,0,1.6702304244233103e-05,0,-0.002336291967233434,DOWN,
GOVERNED,2023,2023-09-21,2023-09-25,528,6.185718147697382e-05,1.9952517193170985e-05,0.32255781328475597,0,1.420681499224625e-05,0,-0.005326325761602441,DOWN,
GOVERNED,2023,2023-09-25,2023-09-26,528,6.185718147697382e-05,1.8688958239190956e-05,0.30213077597381116,0,1.8121521877479198e-05,0,-0.007200584769245805,DOWN,
GOVERNED,2023,2023-09-26,2023-09-27,528,6.185718147697382e-05,2.0972347452615492e-05,0.3390446663080243,0,1.9837084394734992e-05,0,-0.01334709189867989,DOWN,
GOVERNED,2023,2023-09-27,2023-09-28,528,6.185718147697382e-05,2.291474349316044e-05,0.370445968374592,0,2.9437290814515555e-05,0,-0.006056447295444001,DOWN,
GOVERNED,2023,2023-09-28,2023-10-02,528,6.185718147697382e-05,2.622795313112075e-05,0.4240082154548868,0,4.298781101985201e-05,0,-0.023258420842820374,DOWN,
GOVERNED,2023,2023-10-02,2023-10-03,528,6.185718147697382e-05,3.174336401048199e-05,0.5131718460579776,0,4.441269059767071e-05,0,9.889216696600023e-05,UP,
GOVERNED,2023,2023-10-03,2023-10-04,528,6.185718147697382e-05,3.4990463470368436e-05,0.5656653380399097,0,2.0232950316527214e-05,0,0.004181801831819983,UP,
GOVERNED,2023,2023-10-04,2023-10-05,528,6.185718147697382e-05,2.8869971882238114e-05,0.4667198083214459,0,2.6045571879039084e-05,0,-0.0023491021134867305,DOWN,
GOVERNED,2023,2023-10-05,2023-10-09,528,6.185718147697382e-05,3.1280853020898483e-05,0.505694767753728,0,1.8633639692810393e-05,0,0.02085446747351797,UP,
GOVERNED,2023,2023-10-09,2023-10-10,528,6.185718147697382e-05,2.807203350273931e-05,0.4538201197089631,0,1.7511457090369785e-05,0,-0.001300167254010208,DOWN,
GOVERNED,2023,2023-10-10,2023-10-11,528,6.185718147697382e-05,2.5683219126894677e-05,0.4152018975590602,0,1.3281043111046685e-05,0,0.009427918948619432,UP,
GOVERNED,2023,2023-10-11,2023-10-12,528,6.185718147697382e-05,2.1866496325892854e-05,0.3534997198996628,0,1.9920168875503993e-05,0,-0.002121808073132744,DOWN,
GOVERNED,2023,2023-10-12,2023-10-16,528,6.185718147697382e-05,2.3924138718479883e-05,0.38676412580139274,0,2.5138957607543628e-05,0,0.0227152646072188,UP,
GOVERNED,2023,2023-10-16,2023-10-17,528,6.185718147697382e-05,2.5287037031896667e-05,0.4087971101837174,0,3.0447526632390577e-05,0,0.01074127142786018,UP,
GOVERNED,2023,2023-10-17,2023-10-18,528,6.185718147697382e-05,2.773226530564261e-05,0.448327334732603,0,3.10947432402717e-05,0,0.004577874078924036,UP,
GOVERNED,2023,2023-10-18,2023-10-19,528,6.185718147697382e-05,2.9209173100913914e-05,0.47220342737062726,0,3.512767227126368e-05,0,0.016038985325639164,UP,
GOVERNED,2023,2023-10-19,2023-10-23,528,6.185718147697382e-05,3.244762404760786e-05,0.5245571051388174,0,3.3460476406827326e-05,0,-0.0004450271396453204,DOWN,
GOVERNED,2023,2023-10-23,2023-10-24,528,6.185718147697382e-05,3.3358132352914694e-05,0.5392766297528797,0,4.18376384139198e-05,0,-0.0018530301816658823,DOWN,
GOVERNED,2023,2023-10-24,2023-10-25,528,6.185718147697382e-05,3.70038401021295e-05,0.5982141316268038,0,5.193843573607919e-05,0,0.007034359803101109,UP,
GOVERNED,2023,2023-10-25,2023-10-26,528,6.185718147697382e-05,4.137130588430315e-05,0.6688197699357433,0,2.945587210939974e-05,0,0.0003371109286509765,UP,
GOVERNED,2023,2023-10-26,2023-10-30,528,6.185718147697382e-05,3.5539767793838985e-05,0.5745455409582245,0,2.1935587092779918e-05,0,0.002145609132410043,UP,
GOVERNED,2023,2023-10-30,2023-10-31,528,6.185718147697382e-05,3.206320461841391e-05,0.5183424762143318,0,2.4987292874017186e-05,0,-0.007588169526774556,DOWN,
GOVERNED,2023,2023-10-31,2023-11-01,528,6.185718147697382e-05,3.228135714971827e-05,0.5218691892991427,0,3.312479811875504e-05,0,0.004184179443742592,UP,
GOVERNED,2023,2023-11-01,2023-11-02,528,6.185718147697382e-05,3.394167708635685e-05,0.5487103724406124,0,1.6170440281541337e-05,0,0.0002266002887008752,UP,
GOVERNED,2023,2023-11-02,2023-11-06,528,6.185718147697382e-05,2.6038983672559704e-05,0.4209532838519752,0,1.4297176795002389e-05,0,-0.007272543866330025,DOWN,
GOVERNED,2023,2023-11-06,2023-11-07,528,6.185718147697382e-05,2.4004634892750135e-05,0.38806544882239424,0,1.5242799755411407e-05,0,-0.0019445622468876463,DOWN,
GOVERNED,2023,2023-11-07,2023-11-08,528,6.185718147697382e-05,2.3635167733596523e-05,0.38209254235734386,0,2.442783494506034e-05,0,-0.009231090479063966,DOWN,
GOVERNED,2023,2023-11-08,2023-11-09,528,6.185718147697382e-05,2.6256744184501922e-05,0.4244736594452809,0,1.8287044850250124e-05,0,0.004222752374671295,UP,
GOVERNED,2023,2023-11-09,2023-11-13,528,6.185718147697382e-05,2.3213397764214733e-05,0.3752740944534607,0,1.1421307030350711e-05,0,-0.006672379844299051,DOWN,
GOVERNED,2023,2023-11-13,2023-11-14,528,6.185718147697382e-05,2.048192159249664e-05,0.33111630862329194,0,1.5759249203087398e-05,0,0.01164002411542369,UP,
GOVERNED,2023,2023-11-14,2023-11-15,528,6.185718147697382e-05,2.2022914734912938e-05,0.35602842239281324,0,2.067160417438824e-05,0,-0.0025240255883588374,DOWN,
GOVERNED,2023,2023-11-15,2023-11-16,528,6.185718147697382e-05,2.3997642327576972e-05,0.38795240511419093,0,1.3417624801881042e-05,0,0.011912746325634355,UP,
GOVERNED,2023,2023-11-16,2023-11-20,528,6.185718147697382e-05,2.0775428225418172e-05,0.335861216585689,0,2.2323272720474323e-05,0,0.003066567185772131,UP,
GOVERNED,2023,2023-11-20,2023-11-21,528,6.185718147697382e-05,2.378703621926649e-05,0.3845476895535752,0,1.7429989072747497e-05,0,0.0035624889194715535,UP,
GOVERNED,2023,2023-11-21,2023-11-22,528,6.185718147697382e-05,2.3031791170040052e-05,0.3723381929164293,0,2.3676349862029215e-05,0,-0.0020477450561786114,DOWN,
GOVERNED,2023,2023-11-22,2023-11-23,528,6.185718147697382e-05,2.555436059457063e-05,0.41311873551954803,0,7.546158229040718e-06,0,-0.0007169806005960087,DOWN,
GOVERNED,2023,2023-11-23,2023-11-27,528,6.185718147697382e-05,1.8837582360944264e-05,0.3045334739015955,0,1.7500576894638893e-05,0,0.010685865105599287,UP,
GOVERNED,2023,2023-11-27,2023-11-28,528,6.185718147697382e-05,2.2621897267110393e-05,0.3657117367290868,0,1.3015771028522143e-05,0,0.01528515983172044,UP,
GOVERNED,2023,2023-11-28,2023-11-29,528,6.185718147697382e-05,2.0290658396930532e-05,0.3280242958448354,0,2.7550945705240568e-05,0,-0.0008066772442011357,DOWN,
GOVERNED,2023,2023-11-29,2023-11-30,528,6.185718147697382e-05,2.5233914347001572e-05,0.40793831442829054,0,2.5020987907197478e-05,0,-0.002144484152425526,DOWN,
GOVERNED,2023,2023-11-30,2023-12-04,528,6.185718147697382e-05,2.46585825047763e-05,0.3986373435711001,0,0.00015137901601906088,1,-0.003879581158417146,DOWN,
GOVERNED,2023,2023-12-04,2023-12-05,528,6.185718147697382e-05,5.9262921352639286e-05,0.9580604860682145,0,4.793189532212557e-05,0,-0.005056158702420642,DOWN,
GOVERNED,2023,2023-12-05,2023-12-06,528,6.185718147697382e-05,4.2551853739773477e-05,0.6879048272772225,0,2.6745522817700346e-05,0,0.0019959347132980265,UP,
GOVERNED,2023,2023-12-06,2023-12-07,528,6.185718147697382e-05,3.840433702193089e-05,0.620854945294053,0,2.36275151644555e-05,0,0.0026763452806889392,UP,
GOVERNED,2023,2023-12-07,2023-12-11,528,6.185718147697382e-05,3.699828523006135e-05,0.5981243300559026,0,2.3849858881339376e-05,0,-0.022832242082652672,DOWN,
GOVERNED,2023,2023-12-11,2023-12-12,528,6.185718147697382e-05,3.6918171922246656e-05,0.5968291965580319,0,2.423603325306172e-05,0,-0.003708280325767412,DOWN,
GOVERNED,2023,2023-12-12,2023-12-13,528,6.185718147697382e-05,2.990183858247954e-05,0.4834012457164804,0,2.8356927313381787e-05,0,0.026402733450954508,UP,
GOVERNED,2023,2023-12-13,2023-12-14,528,6.185718147697382e-05,2.9635237460564124e-05,0.47909129955421215,0,4.311997435776665e-05,0,0.002708881136645281,UP,
GOVERNED,2023,2023-12-14,2023-12-18,528,6.185718147697382e-05,3.4744566299026076e-05,0.5616900975670813,0,1.3308670571491276e-05,0,-0.006205406706032947,DOWN,
GOVERNED,2023,2023-12-18,2023-12-19,528,6.185718147697382e-05,2.523814059353612e-05,0.40800663707787843,0,1.1825215962397648e-05,0,0.008049674866712653,UP,
GOVERNED,2023,2023-12-19,2023-12-20,528,6.185718147697382e-05,2.3472783315055345e-05,0.37946739173353755,0,1.933506978372383e-05,0,-0.0020554343450525873,DOWN,
GOVERNED,2023,2023-12-20,2023-12-21,528,6.185718147697382e-05,2.5551411445211526e-05,0.413071058769837,0,2.591122092390269e-05,0,0.006500160082195472,UP,
GOVERNED,2023,2023-12-21,2023-12-26,528,6.185718147697382e-05,2.7249277577436875e-05,0.4405192239090356,0,1.3151306474858832e-05,0,0.007887191225745261,UP,
GOVERNED,2023,2023-12-26,2023-12-27,528,6.185718147697382e-05,2.1035276986049214e-05,0.34006200224107436,0,1.9691628470926717e-05,0,0.00997971919015225,UP,
GOVERNED,2023,2023-12-27,2023-12-28,528,6.185718147697382e-05,2.3694335697703482e-05,0.3830490677387821,0,2.621440957085982e-05,0,-0.007958336262949877,DOWN,
GOVERNED,2024,2023-12-28,2024-01-02,731,5.513863621481717e-05,2.5385616097609573e-05,0.4603961548615126,0,3.343251602159611e-05,0,-0.0024861623458702848,DOWN,
GOVERNED,2024,2024-01-02,2024-01-03,731,5.513863621481717e-05,2.8391281636396082e-05,0.5149072154375595,0,3.538343398665794e-05,0,-0.010584010999057068,DOWN,
GOVERNED,2024,2024-01-03,2024-01-04,731,5.513863621481717e-05,2.9680477328530045e-05,0.5382882016322729,0,1.7671354367827245e-05,0,0.0007290398518761071,UP,
GOVERNED,2024,2024-01-04,2024-01-08,731,5.513863621481717e-05,2.5726389858405034e-05,0.4665764629755513,0,3.0466990074112487e-05,0,-0.005753406933518417,DOWN,
GOVERNED,2024,2024-01-08,2024-01-09,731,5.513863621481717e-05,3.0221448323716053e-05,0.5480993074615577,0,2.2062060054349897e-05,0,-0.0015112375472532513,DOWN,
GOVERNED,2024,2024-01-09,2024-01-10,731,5.513863621481717e-05,2.7716112150776388e-05,0.5026622719284514,0,1.955265009846605e-05,0,0.001152098804119989,UP,
GOVERNED,2024,2024-01-10,2024-01-11,731,5.513863621481717e-05,2.578198606288408e-05,0.4675847614808398,0,4.224118214824826e-05,0,0.0012491039261325425,UP,
GOVERNED,2024,2024-01-11,2024-01-15,731,5.513863621481717e-05,3.190603483869034e-05,0.5786511424473056,0,8.613350304068193e-06,0,0.007213096096054488,UP,
GOVERNED,2024,2024-01-15,2024-01-16,731,5.513863621481717e-05,2.1158845136489518e-05,0.38373900025484475,0,5.264962558934297e-05,0,-0.01176945119422155,DOWN,
GOVERNED,2024,2024-01-16,2024-01-17,731,5.513863621481717e-05,3.386714023909637e-05,0.6142179524925464,0,3.6470518591364094e-05,0,-0.008592661493670196,DOWN,
GOVERNED,2024,2024-01-17,2024-01-18,731,5.513863621481717e-05,3.1752225630435915e-05,0.5758616427640856,0,1.2732149418738275e-05,0,0.006442754714760577,UP,
GOVERNED,2024,2024-01-18,2024-01-22,731,5.513863621481717e-05,2.4426368403210773e-05,0.44299913962410953,0,2.1004825294435152e-05,0,0.00322068815122066,UP,
GOVERNED,2024,2024-01-22,2024-01-23,731,5.513863621481717e-05,2.5324525523597048e-05,0.4592882099030171,0,1.656837264405319e-05,0,-0.001549772992943199,DOWN,
GOVERNED,2024,2024-01-23,2024-01-24,731,5.513863621481717e-05,2.4946508010546727e-05,0.4524324452522995,0,3.2165353705356394e-05,0,-0.0043561653403204744,DOWN,
GOVERNED,2024,2024-01-24,2024-01-25,731,5.513863621481717e-05,2.7687391066683635e-05,0.5021413833816101,0,1.565620954081039e-05,0,0.0027643699307489393,UP,
GOVERNED,2024,2024-01-25,2024-01-29,731,5.513863621481717e-05,2.1587534653697974e-05,0.39151375760535856,0,1.7854473492649906e-05,0,0.005210734246477836,UP,
GOVERNED,2024,2024-01-29,2024-01-30,731,5.513863621481717e-05,2.2766081407892287e-05,0.41288800323600416,0,2.16821744136092e-05,0,0.0013525113275076283,UP,
GOVERNED,2024,2024-01-30,2024-01-31,731,5.513863621481717e-05,2.3931711609800174e-05,0.43402799294062167,0,4.376467492383023e-05,0,0.005484678497793681,UP,
GOVERNED,2024,2024-01-31,2024-02-01,731,5.513863621481717e-05,3.141090023732338e-05,0.5696713301893829,0,3.384342526743473e-05,0,0.004554997326314869,UP,
GOVERNED,2024,2024-02-01,2024-02-05,731,5.513863621481717e-05,2.941063120188622e-05,0.5333942444151861,0,1.998517514036809e-05,0,-0.014097770237733127,DOWN,
GOVERNED,2024,2024-02-05,2024-02-06,731,5.513863621481717e-05,2.638777604655492e-05,0.47857143117848544,0,8.808998090655777e-06,0,0.004392281156575914,UP,
GOVERNED,2024,2024-02-06,2024-02-07,731,5.513863621481717e-05,2.1621169900689287e-05,0.39212376991796405,0,1.6412617081157885e-05,0,-0.0014750642663030867,DOWN,
GOVERNED,2024,2024-02-07,2024-02-08,731,5.513863621481717e-05,2.3635207937449238e-05,0.4286505717219362,0,1.3490858512562566e-05,0,0.00024599519215269305,UP,
GOVERNED,2024,2024-02-08,2024-02-12,731,5.513863621481717e-05,2.0330654691677953e-05,0.36871885282890954,0,1.4116665182288647e-05,0,-0.00680684676917145,DOWN,
GOVERNED,2024,2024-02-12,2024-02-13,731,5.513863621481717e-05,1.8872624958287288e-05,0.34227587502818446,0,6.979429867576991e-05,1,-0.013257230665397187,DOWN,
GOVERNED,2024,2024-02-13,2024-02-14,731,5.513863621481717e-05,3.4051468161416456e-05,0.6175609427254196,0,1.485177406364915e-05,0,-0.00016567775802974095,DOWN,
GOVERNED,2024,2024-02-14,2024-02-15,731,5.513863621481717e-05,2.2866557141022696e-05,0.4147102415071678,0,1.4064394590849752e-05,0,0.005816091271744602,UP,
GOVERNED,2024,2024-02-15,2024-02-19,731,5.513863621481717e-05,2.2327587295378377e-05,0.40493542873260946,0,6.13154176307899e-06,0,0.007879154778173011,UP,
GOVERNED,2024,2024-02-19,2024-02-20,731,5.513863621481717e-05,1.8464079801760623e-05,0.33486645788309954,0,8.913821424474663e-06,0,0.005599390533930464,UP,
GOVERNED,2024,2024-02-20,2024-02-21,731,5.513863621481717e-05,1.8811968203052843e-05,0.34117579785184426,0,1.203072143535992e-05,0,-0.0009951328374785476,DOWN,
GOVERNED,2024,2024-02-21,2024-02-22,731,5.513863621481717e-05,1.6422362104005932e-05,0.2978376548891287,0,1.3548592137021217e-05,0,-0.0013464595432928104,DOWN,
GOVERNED,2024,2024-02-22,2024-02-26,731,5.513863621481717e-05,1.655357030942199e-05,0.3002172604510958,0,1.0171557900279719e-05,0,0.0037733826898126563,UP,
GOVERNED,2024,2024-02-26,2024-02-27,731,5.513863621481717e-05,1.5070937330337514e-05,0.27332807564594,0,7.861723030444432e-06,0,-0.001727253244350952,DOWN,
GOVERNED,2024,2024-02-27,2024-02-28,731,5.513863621481717e-05,1.4509247926256225e-05,0.2631412186135503,0,6.008924408262262e-06,0,0.0024350594680069555,UP,
GOVERNED,2024,2024-02-28,2024-02-29,731,5.513863621481717e-05,1.3423352550341417e-05,0.2434473079465505,0,9.645961845132553e-06,0,0.00506266200137751,UP,
GOVERNED,2024,2024-02-29,2024-03-04,731,5.513863621481717e-05,1.4364058470117969e-05,0.26050804764478336,0,2.0190772768193967e-05,0,0.03383654158510907,UP,
GOVERNED,2024,2024-03-04,2024-03-05,731,5.513863621481717e-05,1.7598118481864683e-05,0.3191612939664187,0,4.7363071565855496e-05,0,0.004846496960422573,UP,
GOVERNED,2024,2024-03-05,2024-03-06,731,5.513863621481717e-05,2.6157090507470354e-05,0.47438769442109036,0,2.8572884570721694e-05,0,0.014974806905618972,UP,
GOVERNED,2024,2024-03-06,2024-03-07,731,5.513863621481717e-05,2.452332916797813e-05,0.4447576300660857,0,2.1414091627396617e-05,0,-0.00025487992023542666,DOWN,
GOVERNED,2024,2024-03-07,2024-03-11,731,5.513863621481717e-05,2.4556728482693585e-05,0.44536336348657385,0,2.122288630152569e-05,0,0.009111207248143382,UP,
GOVERNED,2024,2024-03-11,2024-03-12,731,5.513863621481717e-05,2.5636666794132736e-05,0.4649492362171175,0,5.7020605501706405e-05,1,-0.008462654990061883,DOWN,
GOVERNED,2024,2024-03-12,2024-03-13,731,5.513863621481717e-05,3.672602307675657e-05,0.6660669468442048,0,1.3563326227284475e-05,0,0.006053385541320251,UP,
GOVERNED,2024,2024-03-13,2024-03-14,731,5.513863621481717e-05,2.330904687462916e-05,0.42273528100728436,0,2.2234638151199175e-05,0,-0.00353250573503974,DOWN,
GOVERNED,2024,2024-03-14,2024-03-18,731,5.513863621481717e-05,2.5426138478479606e-05,0.46113107294530703,0,1.5075094123992509e-05,0,-0.0014006432706753474,DOWN,
GOVERNED,2024,2024-03-18,2024-03-19,731,5.513863621481717e-05,2.2776686723356928e-05,0.4130803423323743,0,1.4691811095127115e-05,0,-0.0007822147454616069,DOWN,
GOVERNED,2024,2024-03-19,2024-03-20,731,5.513863621481717e-05,2.2057385831127497e-05,0.40003502707598904,0,6.268495946591392e-05,1,0.01967624057311986,UP,
GOVERNED,2024,2024-03-20,2024-03-21,731,5.513863621481717e-05,3.325454797037574e-05,0.6031079158508347,0,5.7636955483788174e-05,1,-0.01324758212565139,DOWN,
GOVERNED,2024,2024-03-21,2024-03-25,731,5.513863621481717e-05,3.609134077928435e-05,0.6545562831600409,0,1.813491574929227e-05,0,-0.0015930035144174346,DOWN,
GOVERNED,2024,2024-03-25,2024-03-26,731,5.513863621481717e-05,2.6466144924064435e-05,0.4799927372333576,0,3.1419445068791905e-05,0,0.0034083759716458015,UP,
GOVERNED,2024,2024-03-26,2024-03-27,731,5.513863621481717e-05,3.174370905549848e-05,0.5757071852815999,0,2.3972739600264194e-05,0,0.007807508396351846,UP,
GOVERNED,2024,2024-03-27,2024-04-01,731,5.513863621481717e-05,3.0934536165342734e-05,0.5610319421906527,0,7.152205077998496e-05,1,0.025535915724155697,UP,
GOVERNED,2024,2024-04-01,2024-04-02,731,5.513863621481717e-05,4.257135864802108e-05,0.772078556353214,0,4.971110464544452e-05,0,0.01477276801175607,UP,
GOVERNED,2024,2024-04-02,2024-04-03,731,5.513863621481717e-05,3.785319092757943e-05,0.6865093793779271,0,3.0286985087785812e-05,0,0.0061339175426509225,UP,
GOVERNED,2024,2024-04-03,2024-04-04,731,5.513863621481717e-05,3.46173257486309e-05,0.6278233943575183,0,6.940636365571157e-05,1,-0.00977257284049148,DOWN,
GOVERNED,2024,2024-04-04,2024-04-08,731,5.513863621481717e-05,4.685345715100724e-05,0.8497391369722799,0,7.314567277309994e-05,1,0.02908714473259366,UP,
GOVERNED,2024,2024-04-08,2024-04-09,731,5.513863621481717e-05,5.242922530122673e-05,0.9508618438977214,0,6.508295173368623e-05,1,0.003173185424440286,UP,
GOVERNED,2024,2024-04-09,2024-04-10,731,5.513863621481717e-05,5.07308430582803e-05,0.9200598081649255,0,0.0001756035311139489,1,-0.003203078023398376,DOWN,
GOVERNED,2024,2024-04-10,2024-04-11,731,5.513863621481717e-05,8.081903791578238e-05,1.4657424170034918,1,4.581570720376207e-05,0,0.017042603325443696,UP,RISK_MISS_UP_CLOSE
GOVERNED,2024,2024-04-11,2024-04-15,731,5.513863621481717e-05,5.6257104751626305e-05,1.0202846608764795,1,0.000110840128342875,1,0.0016217612012929998,UP,RISK_HIT_UP_CLOSE
GOVERNED,2024,2024-04-15,2024-04-16,731,5.513863621481717e-05,7.464342017066795e-05,1.353740775884648,1,8.355488319820676e-05,1,-0.002675048601014471,DOWN,RISK_HIT_DOWN_CLOSE
GOVERNED,2024,2024-04-16,2024-04-17,731,5.513863621481717e-05,7.0021548620251e-05,1.2699180361924585,1,6.929742885626753e-05,1,-0.002888627923596108,DOWN,RISK_HIT_DOWN_CLOSE
GOVERNED,2024,2024-04-17,2024-04-18,731,5.513863621481717e-05,6.739717481619359e-05,1.2223221218895914,1,8.7474318813164e-05,1,0.00695293785680566,UP,RISK_HIT_UP_CLOSE
GOVERNED,2024,2024-04-18,2024-04-22,731,5.513863621481717e-05,6.672567075904345e-05,1.210143654969699,1,0.0001383585439742606,1,-0.037847636909805686,DOWN,RISK_HIT_DOWN_CLOSE
GOVERNED,2024,2024-04-22,2024-04-23,731,5.513863621481717e-05,8.482073153534062e-05,1.538317545702139,1,4.3249223964477625e-05,0,0.010940339998898728,UP,RISK_MISS_UP_CLOSE
GOVERNED,2024,2024-04-23,2024-04-24,731,5.513863621481717e-05,5.7917715208526295e-05,1.0504016635972275,1,6.655119229855232e-05,1,-0.006325832036825193,DOWN,RISK_HIT_DOWN_CLOSE
GOVERNED,2024,2024-04-24,2024-04-25,731,5.513863621481717e-05,6.30774082589102e-05,1.1439783895481928,1,5.077955704735827e-05,0,0.009225433462530247,UP,RISK_MISS_UP_CLOSE
GOVERNED,2024,2024-04-25,2024-04-29,731,5.513863621481717e-05,5.7850378336310214e-05,1.0491804351295204,1,3.9286306877253375e-05,0,-0.002349906741737631,DOWN,RISK_MISS_DOWN_CLOSE
GOVERNED,2024,2024-04-29,2024-04-30,731,5.513863621481717e-05,5.1127940481896076e-05,0.9272616080438472,0,5.178891860959791e-05,0,-0.019521646366309493,DOWN,
GOVERNED,2024,2024-04-30,2024-05-01,731,5.513863621481717e-05,4.893157387648549e-05,0.8874280764916039,0,4.860842523469246e-05,0,0.015365821637514173,UP,
GOVERNED,2024,2024-05-01,2024-05-02,731,5.513863621481717e-05,4.856124512967819e-05,0.8807117560994107,0,5.0951412723583615e-05,0,-0.007390616124653137,DOWN,
